#gene_id	gene_symbol	rank	score	hpo_implicated	hpo_description_implicated	phenotype_specificity
6443	SGCB	710	2.11	[{'HP:0001387': 0.2}, {'HP:0002814': 0.3}, {'HP:0001627': 0.2}, {'HP:0002813': 0.3}, {'HP:0040064': 0.4}, {'HP:0002817': 0.3}]	[{'Joint stiffness': 0.2}, {'Abnormality of the lower limb': 0.3}, {'Abnormal heart morphology': 0.2}, {'Abnormality of limb bone morphology': 0.3}, {'Abnormality of limbs': 0.4}, {'Abnormality of the upper limb': 0.3}]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
55784	MCTP2	711	2.11	[{'HP:0001155': 0.2}, {'HP:0001760': 0.2}, {'HP:0002814': 0.2}, {'HP:0001627': 0.2}, {'HP:0000164': 0.2}, {'HP:0002813': 0.2}, {'HP:0040064': 0.1}, {'HP:0001679': 0.2}, {'HP:0002817': 0.2}]	[{'Abnormality of the hand': 0.2}, {'Abnormal foot morphology': 0.2}, {'Abnormality of the lower limb': 0.2}, {'Abnormal heart morphology': 0.2}, {'Abnormality of the dentition': 0.2}, {'Abnormality of limb bone morphology': 0.2}, {'Abnormality of limbs': 0.1}, {'Abnormal aortic morphology': 0.2}, {'Abnormality of the upper limb': 0.2}]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
4358	MPV17	712	2.11	[{'HP:0001155': 0.3}, {'HP:0001760': 0.4}, {'HP:0002814': 0.3}, {'HP:0002813': 0.2}, {'HP:0040064': 0.1}, {'HP:0001315': 0.2}, {'HP:0002817': 0.2}]	[{'Abnormality of the hand': 0.3}, {'Abnormal foot morphology': 0.4}, {'Abnormality of the lower limb': 0.3}, {'Abnormality of limb bone morphology': 0.2}, {'Abnormality of limbs': 0.1}, {'Reduced tendon reflexes': 0.2}, {'Abnormality of the upper limb': 0.2}]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
9158	FIBP	713	2.11	[{'HP:0001155': 0.2}, {'HP:0001760': 0.2}, {'HP:0002814': 0.2}, {'HP:0001627': 0.4}, {'HP:0002813': 0.2}, {'HP:0040064': 0.1}, {'HP:0001172': 0.5}, {'HP:0002817': 0.2}]	[{'Abnormality of the hand': 0.2}, {'Abnormal foot morphology': 0.2}, {'Abnormality of the lower limb': 0.2}, {'Abnormal heart morphology': 0.4}, {'Abnormality of limb bone morphology': 0.2}, {'Abnormality of limbs': 0.1}, {'Abnormal thumb morphology': 0.5}, {'Abnormality of the upper limb': 0.2}]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
4998	ORC1	714	2.11	[{'HP:0001155': 0.2}, {'HP:0001760': 0.2}, {'HP:0002814': 0.2}, {'HP:0000164': 0.2}, {'HP:0002813': 0.2}, {'HP:0040064': 0.1}, {'HP:0002817': 0.3}]	[{'Abnormality of the hand': 0.2}, {'Abnormal foot morphology': 0.2}, {'Abnormality of the lower limb': 0.2}, {'Abnormality of the dentition': 0.2}, {'Abnormality of limb bone morphology': 0.2}, {'Abnormality of limbs': 0.1}, {'Abnormality of the upper limb': 0.3}]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
4692	NDN	715	2.11	[{'HP:0001155': 0.3}, {'HP:0001760': 0.4}, {'HP:0002814': 0.2}, {'HP:0000164': 0.2}, {'HP:0002813': 0.2}, {'HP:0040064': 0.1}, {'HP:0002817': 0.2}]	[{'Abnormality of the hand': 0.3}, {'Abnormal foot morphology': 0.4}, {'Abnormality of the lower limb': 0.2}, {'Abnormality of the dentition': 0.2}, {'Abnormality of limb bone morphology': 0.2}, {'Abnormality of limbs': 0.1}, {'Abnormality of the upper limb': 0.2}]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
5447	POR	716	2.11	[{'HP:0001155': 0.2}, {'HP:0001760': 0.2}, {'HP:0002814': 0.2}, {'HP:0001627': 0.2}, {'HP:0002813': 0.2}, {'HP:0040064': 0.3}, {'HP:0002817': 0.2}, {'HP:0003275': 0.2}]	[{'Abnormality of the hand': 0.2}, {'Abnormal foot morphology': 0.2}, {'Abnormality of the lower limb': 0.2}, {'Abnormal heart morphology': 0.2}, {'Abnormality of limb bone morphology': 0.2}, {'Abnormality of limbs': 0.3}, {'Abnormality of the upper limb': 0.2}, {'Narrow pelvis bone': 0.2}]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
4247	MGAT2	717	2.11	[{'HP:0001155': 0.2}, {'HP:0001760': 0.2}, {'HP:0002814': 0.2}, {'HP:0001627': 0.2}, {'HP:0000164': 0.2}, {'HP:0002813': 0.2}, {'HP:0040064': 0.1}, {'HP:0001172': 0.2}, {'HP:0002817': 0.2}]	[{'Abnormality of the hand': 0.2}, {'Abnormal foot morphology': 0.2}, {'Abnormality of the lower limb': 0.2}, {'Abnormal heart morphology': 0.2}, {'Abnormality of the dentition': 0.2}, {'Abnormality of limb bone morphology': 0.2}, {'Abnormality of limbs': 0.1}, {'Abnormal thumb morphology': 0.2}, {'Abnormality of the upper limb': 0.2}]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
2736	GLI2	718	2.1	[{'HP:0001155': 0.2}, {'HP:0002814': 0.2}, {'HP:0001627': 0.2}, {'HP:0000164': 0.2}, {'HP:0002813': 0.2}, {'HP:0040064': 0.1}, {'HP:0001679': 0.2}, {'HP:0002817': 0.2}, {'HP:0002099': 0.2}]	[{'Abnormality of the hand': 0.2}, {'Abnormality of the lower limb': 0.2}, {'Abnormal heart morphology': 0.2}, {'Abnormality of the dentition': 0.2}, {'Abnormality of limb bone morphology': 0.2}, {'Abnormality of limbs': 0.1}, {'Abnormal aortic morphology': 0.2}, {'Abnormality of the upper limb': 0.2}, {'Asthma': 0.2}]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
57020	VPS35L	719	2.1	[{'HP:0001155': 0.2}, {'HP:0001760': 0.2}, {'HP:0002814': 0.2}, {'HP:0001627': 0.2}, {'HP:0002813': 0.2}, {'HP:0009601': 0.2}, {'HP:0040064': 0.1}, {'HP:0001172': 0.2}, {'HP:0002817': 0.2}]	[{'Abnormality of the hand': 0.2}, {'Abnormal foot morphology': 0.2}, {'Abnormality of the lower limb': 0.2}, {'Abnormal heart morphology': 0.2}, {'Abnormality of limb bone morphology': 0.2}, {'Aplasia/Hypoplasia of the thumb': 0.2}, {'Abnormality of limbs': 0.1}, {'Abnormal thumb morphology': 0.2}, {'Abnormality of the upper limb': 0.2}]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
6231	RPS26	720	2.1	[{'HP:0001155': 0.2}, {'HP:0001627': 0.2}, {'HP:0002813': 0.2}, {'HP:0009601': 0.2}, {'HP:0040064': 0.1}, {'HP:0001172': 0.2}, {'HP:0001679': 0.2}, {'HP:0002817': 0.2}]	[{'Abnormality of the hand': 0.2}, {'Abnormal heart morphology': 0.2}, {'Abnormality of limb bone morphology': 0.2}, {'Aplasia/Hypoplasia of the thumb': 0.2}, {'Abnormality of limbs': 0.1}, {'Abnormal thumb morphology': 0.2}, {'Abnormal aortic morphology': 0.2}, {'Abnormality of the upper limb': 0.2}]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
6224	RPS20	721	2.1	[{'HP:0001155': 0.2}, {'HP:0001627': 0.2}, {'HP:0002813': 0.2}, {'HP:0009601': 0.2}, {'HP:0040064': 0.1}, {'HP:0001172': 0.2}, {'HP:0001679': 0.2}, {'HP:0002817': 0.2}]	[{'Abnormality of the hand': 0.2}, {'Abnormal heart morphology': 0.2}, {'Abnormality of limb bone morphology': 0.2}, {'Aplasia/Hypoplasia of the thumb': 0.2}, {'Abnormality of limbs': 0.1}, {'Abnormal thumb morphology': 0.2}, {'Abnormal aortic morphology': 0.2}, {'Abnormality of the upper limb': 0.2}]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
114548	NLRP3	722	2.1	[{'HP:0001658': 0.2}, {'HP:0001155': 0.2}, {'HP:0001387': 0.2}, {'HP:0001760': 0.2}, {'HP:0002814': 0.2}, {'HP:0002813': 0.2}, {'HP:0040064': 0.1}, {'HP:0002817': 0.2}]	[{'Myocardial infarction': 0.2}, {'Abnormality of the hand': 0.2}, {'Joint stiffness': 0.2}, {'Abnormal foot morphology': 0.2}, {'Abnormality of the lower limb': 0.2}, {'Abnormality of limb bone morphology': 0.2}, {'Abnormality of limbs': 0.1}, {'Abnormality of the upper limb': 0.2}]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
701	BUB1B	723	2.1	[{'HP:0001155': 0.2}, {'HP:0001627': 0.2}, {'HP:0000813': 0.2}, {'HP:0002813': 0.2}, {'HP:0040064': 0.1}, {'HP:0001679': 0.2}, {'HP:0002817': 0.3}]	[{'Abnormality of the hand': 0.2}, {'Abnormal heart morphology': 0.2}, {'Bicornuate uterus': 0.2}, {'Abnormality of limb bone morphology': 0.2}, {'Abnormality of limbs': 0.1}, {'Abnormal aortic morphology': 0.2}, {'Abnormality of the upper limb': 0.3}]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
55790	CSGALNACT1	724	2.1	[{'HP:0001155': 0.2}, {'HP:0001387': 0.2}, {'HP:0001760': 0.2}, {'HP:0002814': 0.2}, {'HP:0001627': 0.2}, {'HP:0002813': 0.2}, {'HP:0040064': 0.1}, {'HP:0002817': 0.2}]	[{'Abnormality of the hand': 0.2}, {'Joint stiffness': 0.2}, {'Abnormal foot morphology': 0.2}, {'Abnormality of the lower limb': 0.2}, {'Abnormal heart morphology': 0.2}, {'Abnormality of limb bone morphology': 0.2}, {'Abnormality of limbs': 0.1}, {'Abnormality of the upper limb': 0.2}]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
8792	TNFRSF11A	725	2.1	[{'HP:0002814': 0.2}, {'HP:0001627': 0.2}, {'HP:0000164': 0.6}, {'HP:0002813': 0.3}, {'HP:0040064': 0.1}, {'HP:0003275': 0.2}]	[{'Abnormality of the lower limb': 0.2}, {'Abnormal heart morphology': 0.2}, {'Abnormality of the dentition': 0.6}, {'Abnormality of limb bone morphology': 0.3}, {'Abnormality of limbs': 0.1}, {'Narrow pelvis bone': 0.2}]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
6323	SCN1A	726	2.09	[{'HP:0001658': 0.2}, {'HP:0001649': 0.2}, {'HP:0001760': 0.2}, {'HP:0002814': 0.2}, {'HP:0001627': 0.2}, {'HP:0002813': 0.2}, {'HP:0040064': 0.1}, {'HP:0002817': 0.2}]	[{'Myocardial infarction': 0.2}, {'Tachycardia': 0.2}, {'Abnormal foot morphology': 0.2}, {'Abnormality of the lower limb': 0.2}, {'Abnormal heart morphology': 0.2}, {'Abnormality of limb bone morphology': 0.2}, {'Abnormality of limbs': 0.1}, {'Abnormality of the upper limb': 0.2}]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
6204	RPS10	727	2.09	[{'HP:0001155': 0.2}, {'HP:0001627': 0.2}, {'HP:0002813': 0.2}, {'HP:0009601': 0.2}, {'HP:0040064': 0.1}, {'HP:0001172': 0.2}, {'HP:0001679': 0.2}, {'HP:0002817': 0.2}]	[{'Abnormality of the hand': 0.2}, {'Abnormal heart morphology': 0.2}, {'Abnormality of limb bone morphology': 0.2}, {'Aplasia/Hypoplasia of the thumb': 0.2}, {'Abnormality of limbs': 0.1}, {'Abnormal thumb morphology': 0.2}, {'Abnormal aortic morphology': 0.2}, {'Abnormality of the upper limb': 0.2}]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
6234	RPS28	728	2.09	[{'HP:0001155': 0.2}, {'HP:0001627': 0.2}, {'HP:0002813': 0.2}, {'HP:0009601': 0.2}, {'HP:0040064': 0.1}, {'HP:0001172': 0.2}, {'HP:0001679': 0.2}, {'HP:0002817': 0.2}]	[{'Abnormality of the hand': 0.2}, {'Abnormal heart morphology': 0.2}, {'Abnormality of limb bone morphology': 0.2}, {'Aplasia/Hypoplasia of the thumb': 0.2}, {'Abnormality of limbs': 0.1}, {'Abnormal thumb morphology': 0.2}, {'Abnormal aortic morphology': 0.2}, {'Abnormality of the upper limb': 0.2}]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
1123	CHN1	729	2.09	[{'HP:0001155': 0.2}, {'HP:0001760': 0.2}, {'HP:0002814': 0.2}, {'HP:0002813': 0.2}, {'HP:0009601': 0.2}, {'HP:0040064': 0.1}, {'HP:0001172': 0.2}, {'HP:0002817': 0.2}]	[{'Abnormality of the hand': 0.2}, {'Abnormal foot morphology': 0.2}, {'Abnormality of the lower limb': 0.2}, {'Abnormality of limb bone morphology': 0.2}, {'Aplasia/Hypoplasia of the thumb': 0.2}, {'Abnormality of limbs': 0.1}, {'Abnormal thumb morphology': 0.2}, {'Abnormality of the upper limb': 0.2}]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
1303	COL12A1	730	2.09	[{'HP:0001155': 0.2}, {'HP:0001760': 0.2}, {'HP:0002814': 0.2}, {'HP:0002813': 0.2}, {'HP:0040064': 0.1}, {'HP:0001172': 0.2}, {'HP:0001315': 0.4}, {'HP:0002817': 0.2}]	[{'Abnormality of the hand': 0.2}, {'Abnormal foot morphology': 0.2}, {'Abnormality of the lower limb': 0.2}, {'Abnormality of limb bone morphology': 0.2}, {'Abnormality of limbs': 0.1}, {'Abnormal thumb morphology': 0.2}, {'Reduced tendon reflexes': 0.4}, {'Abnormality of the upper limb': 0.2}]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
51626	DYNC2LI1	731	2.09	[{'HP:0001155': 0.2}, {'HP:0001760': 0.2}, {'HP:0002814': 0.2}, {'HP:0001627': 0.2}, {'HP:0000164': 0.2}, {'HP:0002813': 0.2}, {'HP:0040064': 0.1}, {'HP:0001679': 0.2}, {'HP:0002817': 0.2}]	[{'Abnormality of the hand': 0.2}, {'Abnormal foot morphology': 0.2}, {'Abnormality of the lower limb': 0.2}, {'Abnormal heart morphology': 0.2}, {'Abnormality of the dentition': 0.2}, {'Abnormality of limb bone morphology': 0.2}, {'Abnormality of limbs': 0.1}, {'Abnormal aortic morphology': 0.2}, {'Abnormality of the upper limb': 0.2}]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
285362	SUMF1	732	2.09	[{'HP:0001155': 0.2}, {'HP:0001387': 0.2}, {'HP:0001760': 0.2}, {'HP:0002814': 0.2}, {'HP:0002813': 0.2}, {'HP:0040064': 0.1}, {'HP:0001172': 0.5}, {'HP:0002817': 0.2}]	[{'Abnormality of the hand': 0.2}, {'Joint stiffness': 0.2}, {'Abnormal foot morphology': 0.2}, {'Abnormality of the lower limb': 0.2}, {'Abnormality of limb bone morphology': 0.2}, {'Abnormality of limbs': 0.1}, {'Abnormal thumb morphology': 0.5}, {'Abnormality of the upper limb': 0.2}]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
19	ABCA1	733	2.09	[{'HP:0001658': 0.5}, {'HP:0001627': 0.2}, {'HP:0001315': 0.2}, {'HP:0002099': 0.2}]	[{'Myocardial infarction': 0.5}, {'Abnormal heart morphology': 0.2}, {'Reduced tendon reflexes': 0.2}, {'Asthma': 0.2}]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
6324	SCN1B	734	2.09	[{'HP:0001155': 0.2}, {'HP:0001649': 0.2}, {'HP:0001760': 0.2}, {'HP:0002814': 0.2}, {'HP:0001627': 0.2}, {'HP:0002813': 0.2}, {'HP:0040064': 0.1}, {'HP:0002817': 0.2}]	[{'Abnormality of the hand': 0.2}, {'Tachycardia': 0.2}, {'Abnormal foot morphology': 0.2}, {'Abnormality of the lower limb': 0.2}, {'Abnormal heart morphology': 0.2}, {'Abnormality of limb bone morphology': 0.2}, {'Abnormality of limbs': 0.1}, {'Abnormality of the upper limb': 0.2}]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
8726	EED	735	2.09	[{'HP:0001155': 0.2}, {'HP:0001387': 0.2}, {'HP:0001760': 0.2}, {'HP:0002814': 0.2}, {'HP:0002813': 0.2}, {'HP:0040064': 0.1}, {'HP:0001172': 0.2}, {'HP:0002817': 0.2}]	[{'Abnormality of the hand': 0.2}, {'Joint stiffness': 0.2}, {'Abnormal foot morphology': 0.2}, {'Abnormality of the lower limb': 0.2}, {'Abnormality of limb bone morphology': 0.2}, {'Abnormality of limbs': 0.1}, {'Abnormal thumb morphology': 0.2}, {'Abnormality of the upper limb': 0.2}]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
91461	PKDCC	736	2.09	[{'HP:0001155': 0.2}, {'HP:0002814': 0.2}, {'HP:0001627': 0.2}, {'HP:0002813': 0.3}, {'HP:0009601': 0.2}, {'HP:0040064': 0.1}, {'HP:0001172': 0.2}, {'HP:0002817': 0.2}]	[{'Abnormality of the hand': 0.2}, {'Abnormality of the lower limb': 0.2}, {'Abnormal heart morphology': 0.2}, {'Abnormality of limb bone morphology': 0.3}, {'Aplasia/Hypoplasia of the thumb': 0.2}, {'Abnormality of limbs': 0.1}, {'Abnormal thumb morphology': 0.2}, {'Abnormality of the upper limb': 0.2}]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
998	CDC42	737	2.09	[{'HP:0001155': 0.2}, {'HP:0001760': 0.2}, {'HP:0002814': 0.2}, {'HP:0001627': 0.2}, {'HP:0000164': 0.2}, {'HP:0002813': 0.2}, {'HP:0040064': 0.1}, {'HP:0001172': 0.2}, {'HP:0002817': 0.2}]	[{'Abnormality of the hand': 0.2}, {'Abnormal foot morphology': 0.2}, {'Abnormality of the lower limb': 0.2}, {'Abnormal heart morphology': 0.2}, {'Abnormality of the dentition': 0.2}, {'Abnormality of limb bone morphology': 0.2}, {'Abnormality of limbs': 0.1}, {'Abnormal thumb morphology': 0.2}, {'Abnormality of the upper limb': 0.2}]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
8036	SHOC2	738	2.09	[{'HP:0001155': 0.2}, {'HP:0001627': 0.4}, {'HP:0000164': 0.2}, {'HP:0002813': 0.2}, {'HP:0040064': 0.1}, {'HP:0001679': 0.2}, {'HP:0002817': 0.2}]	[{'Abnormality of the hand': 0.2}, {'Abnormal heart morphology': 0.4}, {'Abnormality of the dentition': 0.2}, {'Abnormality of limb bone morphology': 0.2}, {'Abnormality of limbs': 0.1}, {'Abnormal aortic morphology': 0.2}, {'Abnormality of the upper limb': 0.2}]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
274	BIN1	739	2.08	[{'HP:0001155': 0.2}, {'HP:0001760': 0.2}, {'HP:0002814': 0.2}, {'HP:0001627': 0.2}, {'HP:0002813': 0.3}, {'HP:0040064': 0.1}, {'HP:0001315': 0.2}, {'HP:0002817': 0.2}]	[{'Abnormality of the hand': 0.2}, {'Abnormal foot morphology': 0.2}, {'Abnormality of the lower limb': 0.2}, {'Abnormal heart morphology': 0.2}, {'Abnormality of limb bone morphology': 0.3}, {'Abnormality of limbs': 0.1}, {'Reduced tendon reflexes': 0.2}, {'Abnormality of the upper limb': 0.2}]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
6010	RHO	740	2.08	[{'HP:0001760': 0.2}, {'HP:0002813': 0.2}, {'HP:0001172': 0.2}, {'HP:0001315': 0.2}, {'HP:0002099': 0.2}]	[{'Abnormal foot morphology': 0.2}, {'Abnormality of limb bone morphology': 0.2}, {'Abnormal thumb morphology': 0.2}, {'Reduced tendon reflexes': 0.2}, {'Asthma': 0.2}]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
10293	TRAIP	741	2.08	[{'HP:0001155': 0.2}, {'HP:0001760': 0.2}, {'HP:0002814': 0.2}, {'HP:0001627': 0.2}, {'HP:0000164': 0.2}, {'HP:0002813': 0.2}, {'HP:0040064': 0.1}, {'HP:0002817': 0.2}, {'HP:0002099': 0.2}]	[{'Abnormality of the hand': 0.2}, {'Abnormal foot morphology': 0.2}, {'Abnormality of the lower limb': 0.2}, {'Abnormal heart morphology': 0.2}, {'Abnormality of the dentition': 0.2}, {'Abnormality of limb bone morphology': 0.2}, {'Abnormality of limbs': 0.1}, {'Abnormality of the upper limb': 0.2}, {'Asthma': 0.2}]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
34	ACADM	742	2.08	[{'HP:0001658': 0.2}, {'HP:0001649': 0.5}, {'HP:0001387': 0.2}, {'HP:0001627': 0.2}, {'HP:0002813': 0.2}, {'HP:0001315': 0.2}]	[{'Myocardial infarction': 0.2}, {'Tachycardia': 0.5}, {'Joint stiffness': 0.2}, {'Abnormal heart morphology': 0.2}, {'Abnormality of limb bone morphology': 0.2}, {'Reduced tendon reflexes': 0.2}]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
6155	RPL27	750	2.08	[{'HP:0001155': 0.2}, {'HP:0001627': 0.2}, {'HP:0002813': 0.2}, {'HP:0009601': 0.2}, {'HP:0040064': 0.1}, {'HP:0001172': 0.2}, {'HP:0001679': 0.2}, {'HP:0002817': 0.2}]	[{'Abnormality of the hand': 0.2}, {'Abnormal heart morphology': 0.2}, {'Abnormality of limb bone morphology': 0.2}, {'Aplasia/Hypoplasia of the thumb': 0.2}, {'Abnormality of limbs': 0.1}, {'Abnormal thumb morphology': 0.2}, {'Abnormal aortic morphology': 0.2}, {'Abnormality of the upper limb': 0.2}]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
6141	RPL18	750	2.08	[{'HP:0001155': 0.2}, {'HP:0001627': 0.2}, {'HP:0002813': 0.2}, {'HP:0009601': 0.2}, {'HP:0040064': 0.1}, {'HP:0001172': 0.2}, {'HP:0001679': 0.2}, {'HP:0002817': 0.2}]	[{'Abnormality of the hand': 0.2}, {'Abnormal heart morphology': 0.2}, {'Abnormality of limb bone morphology': 0.2}, {'Aplasia/Hypoplasia of the thumb': 0.2}, {'Abnormality of limbs': 0.1}, {'Abnormal thumb morphology': 0.2}, {'Abnormal aortic morphology': 0.2}, {'Abnormality of the upper limb': 0.2}]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
6160	RPL31	750	2.08	[{'HP:0001155': 0.2}, {'HP:0001627': 0.2}, {'HP:0002813': 0.2}, {'HP:0009601': 0.2}, {'HP:0040064': 0.1}, {'HP:0001172': 0.2}, {'HP:0001679': 0.2}, {'HP:0002817': 0.2}]	[{'Abnormality of the hand': 0.2}, {'Abnormal heart morphology': 0.2}, {'Abnormality of limb bone morphology': 0.2}, {'Aplasia/Hypoplasia of the thumb': 0.2}, {'Abnormality of limbs': 0.1}, {'Abnormal thumb morphology': 0.2}, {'Abnormal aortic morphology': 0.2}, {'Abnormality of the upper limb': 0.2}]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
6165	RPL35A	750	2.08	[{'HP:0001155': 0.2}, {'HP:0001627': 0.2}, {'HP:0002813': 0.2}, {'HP:0009601': 0.2}, {'HP:0040064': 0.1}, {'HP:0001172': 0.2}, {'HP:0001679': 0.2}, {'HP:0002817': 0.2}]	[{'Abnormality of the hand': 0.2}, {'Abnormal heart morphology': 0.2}, {'Abnormality of limb bone morphology': 0.2}, {'Aplasia/Hypoplasia of the thumb': 0.2}, {'Abnormality of limbs': 0.1}, {'Abnormal thumb morphology': 0.2}, {'Abnormal aortic morphology': 0.2}, {'Abnormality of the upper limb': 0.2}]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
11224	RPL35	750	2.08	[{'HP:0001155': 0.2}, {'HP:0001627': 0.2}, {'HP:0002813': 0.2}, {'HP:0009601': 0.2}, {'HP:0040064': 0.1}, {'HP:0001172': 0.2}, {'HP:0001679': 0.2}, {'HP:0002817': 0.2}]	[{'Abnormality of the hand': 0.2}, {'Abnormal heart morphology': 0.2}, {'Abnormality of limb bone morphology': 0.2}, {'Aplasia/Hypoplasia of the thumb': 0.2}, {'Abnormality of limbs': 0.1}, {'Abnormal thumb morphology': 0.2}, {'Abnormal aortic morphology': 0.2}, {'Abnormality of the upper limb': 0.2}]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
90121	TSR2	750	2.08	[{'HP:0001155': 0.2}, {'HP:0001627': 0.2}, {'HP:0002813': 0.2}, {'HP:0009601': 0.2}, {'HP:0040064': 0.1}, {'HP:0001172': 0.2}, {'HP:0001679': 0.2}, {'HP:0002817': 0.2}]	[{'Abnormality of the hand': 0.2}, {'Abnormal heart morphology': 0.2}, {'Abnormality of limb bone morphology': 0.2}, {'Aplasia/Hypoplasia of the thumb': 0.2}, {'Abnormality of limbs': 0.1}, {'Abnormal thumb morphology': 0.2}, {'Abnormal aortic morphology': 0.2}, {'Abnormality of the upper limb': 0.2}]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
6232	RPS27	750	2.08	[{'HP:0001155': 0.2}, {'HP:0001627': 0.2}, {'HP:0002813': 0.2}, {'HP:0009601': 0.2}, {'HP:0040064': 0.1}, {'HP:0001172': 0.2}, {'HP:0001679': 0.2}, {'HP:0002817': 0.2}]	[{'Abnormality of the hand': 0.2}, {'Abnormal heart morphology': 0.2}, {'Abnormality of limb bone morphology': 0.2}, {'Aplasia/Hypoplasia of the thumb': 0.2}, {'Abnormality of limbs': 0.1}, {'Abnormal thumb morphology': 0.2}, {'Abnormal aortic morphology': 0.2}, {'Abnormality of the upper limb': 0.2}]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
6229	RPS24	750	2.08	[{'HP:0001155': 0.2}, {'HP:0001627': 0.2}, {'HP:0002813': 0.2}, {'HP:0009601': 0.2}, {'HP:0040064': 0.1}, {'HP:0001172': 0.2}, {'HP:0001679': 0.2}, {'HP:0002817': 0.2}]	[{'Abnormality of the hand': 0.2}, {'Abnormal heart morphology': 0.2}, {'Abnormality of limb bone morphology': 0.2}, {'Aplasia/Hypoplasia of the thumb': 0.2}, {'Abnormality of limbs': 0.1}, {'Abnormal thumb morphology': 0.2}, {'Abnormal aortic morphology': 0.2}, {'Abnormality of the upper limb': 0.2}]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
9791	PTDSS1	751	2.08	[{'HP:0001155': 0.2}, {'HP:0002814': 0.2}, {'HP:0000164': 0.4}, {'HP:0002813': 0.3}, {'HP:0040064': 0.3}, {'HP:0002817': 0.2}]	[{'Abnormality of the hand': 0.2}, {'Abnormality of the lower limb': 0.2}, {'Abnormality of the dentition': 0.4}, {'Abnormality of limb bone morphology': 0.3}, {'Abnormality of limbs': 0.3}, {'Abnormality of the upper limb': 0.2}]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
